"","id","altura","idade","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"17807",17807,1.54,27,56.78,23.94,"M","3º Grau","Biológicas","não",0,3178.28,0,2
"17808",17808,1.5,28,55.19,24.53,"F","3º Grau","Biológicas","sim",1,3018.82,0,2
"17809",17809,1.43,28,52.2,25.53,"F","PósDoc","Humanas","não",0,2719.75,1,0
"17810",17810,1.53,30,56.33,24.06,"F","2º Grau","Exatas","não",0,3133.07,0,1
"17811",17811,1.71,27,63.55,21.73,"M","1º Grau","Humanas","não",0,3855.21,3,0
"17812",17812,1.5,26,55.07,24.48,"F","PósDoc","Exatas","sim",1,3007.12,3,1
"17813",17813,1.51,28,55.39,24.29,"M","2º Grau","Biológicas","não",0,3038.96,2,2
"17814",17814,1.46,28,53.23,24.97,"M","Doutorado","Humanas","não",0,2822.99,2,0
"17815",17815,1.42,26,51.83,25.7,"M","3º Grau","Humanas","não",0,2683.02,3,0
"17816",17816,1.58,29,58.23,23.33,"F","1º Grau","Humanas","não",0,3322.51,2,0
"17817",17817,1.63,29,60.1,22.62,"F","2º Grau","Humanas","não",0,3509.89,1,0
"17818",17818,1.46,27,53.58,25.14,"F","PósDoc","Humanas","não",0,2857.78,2,0
"17819",17819,1.55,29,57.1,23.77,"F","PósDoc","Humanas","não",0,3210.04,0,0
"17820",17820,1.49,28,54.49,24.54,"F","2º Grau","Humanas","não",0,2948.89,1,0
"17821",17821,1.65,29,61.1,22.44,"F","1º Grau","Exatas","sim",1,3609.68,3,1
"17822",17822,1.38,32,50.05,26.28,"M","PósDoc","Biológicas","não",0,2505.09,1,2
"17823",17823,1.6,32,58.84,22.98,"F","2º Grau","Biológicas","sim",1,3383.8,3,2
"17824",17824,1.4,26,51.13,26.09,"F","3º Grau","Biológicas","sim",1,2613.38,1,2
"17825",17825,1.43,29,52.25,25.55,"M","PósDoc","Humanas","não",0,2724.82,1,0
"17826",17826,1.49,28,54.79,24.68,"M","PósDoc","Humanas","não",0,2978.59,2,0
"17827",17827,1.65,30,60.81,22.34,"M","Analfabeto","Exatas","sim",1,3581.12,0,1
"17828",17828,1.59,27,58.44,23.12,"F","2º Grau","Biológicas","não",0,3343.52,0,2
"17829",17829,1.34,24,48.63,27.08,"F","Doutorado","Humanas","sim",1,2363.03,0,0
"17830",17830,1.48,24,54.34,24.81,"M","3º Grau","Humanas","não",0,2934.49,1,0
"17831",17831,1.46,30,53.48,25.09,"M","2º Grau","Humanas","não",0,2848.15,3,0
"17832",17832,1.39,29,50.74,26.26,"F","3º Grau","Exatas","sim",1,2573.97,1,1
"17833",17833,1.47,25,53.82,24.91,"F","Doutorado","Exatas","não",0,2881.98,2,1
"17834",17834,1.51,28,55.29,24.25,"M","Mestrado","Humanas","sim",1,3029.39,1,0
"17835",17835,1.49,23,54.69,24.63,"M","Doutorado","Exatas","não",0,2968.52,3,1
"17836",17836,1.29,23,46.74,28.09,"F","PósDoc","Biológicas","sim",1,2174.47,0,2
"17837",17837,1.65,31,60.96,22.39,"M","3º Grau","Biológicas","não",0,3595.54,2,2
"17838",17838,1.47,29,53.91,24.95,"F","3º Grau","Biológicas","sim",1,2890.62,3,2
"17839",17839,1.55,29,56.97,23.71,"F","Mestrado","Biológicas","sim",1,3196.77,2,2
"17840",17840,1.45,25,52.83,25.13,"F","Analfabeto","Biológicas","não",0,2782.59,3,2
"17841",17841,1.51,25,55.48,24.33,"F","3º Grau","Biológicas","não",0,3047.85,1,2
"17842",17842,1.46,29,53.53,25.11,"M","2º Grau","Exatas","não",0,2852.85,0,1
"17843",17843,1.57,27,57.88,23.48,"F","3º Grau","Exatas","sim",1,3287.75,2,1
"17844",17844,1.66,28,61.47,22.31,"F","1º Grau","Biológicas","sim",1,3647.21,0,2
"17845",17845,1.52,27,55.96,24.22,"F","PósDoc","Exatas","não",0,3095.63,1,1
"17846",17846,1.4,28,51.08,26.06,"M","PósDoc","Biológicas","não",0,2607.85,3,2
"17847",17847,1.46,30,53.52,25.11,"F","Mestrado","Biológicas","sim",1,2851.86,3,2
"17848",17848,1.53,32,56.15,23.99,"M","Doutorado","Exatas","não",0,3115.39,0,1
"17849",17849,1.44,26,52.54,25.34,"M","PósDoc","Humanas","não",0,2754.22,2,0
"17850",17850,1.58,29,58.16,23.3,"M","PósDoc","Exatas","não",0,3315.63,2,1
"17851",17851,1.36,24,49.55,26.79,"M","Analfabeto","Humanas","não",0,2455.07,0,0
"17852",17852,1.3,30,47.15,27.9,"M","Mestrado","Biológicas","sim",1,2215.2,2,2
"17853",17853,1.51,31,55.29,24.25,"F","PósDoc","Exatas","não",0,3028.93,2,1
"17854",17854,1.52,26,55.67,24.1,"F","2º Grau","Humanas","sim",1,3067.38,0,0
"17855",17855,1.58,31,58.23,23.33,"F","Mestrado","Biológicas","sim",1,3322.74,3,2
"17856",17856,1.58,29,58.15,23.29,"M","Mestrado","Exatas","não",0,3314.71,2,1
"17857",17857,1.39,28,50.4,26.09,"M","Analfabeto","Humanas","sim",1,2540.28,1,0
"17858",17858,1.39,27,50.73,26.26,"F","PósDoc","Humanas","não",0,2572.75,1,0
"17859",17859,1.45,29,53.13,25.27,"M","2º Grau","Humanas","sim",1,2812.62,1,0
"17860",17860,1.38,28,50.33,26.43,"F","1º Grau","Humanas","sim",1,2532.98,2,0
"17861",17861,1.37,28,49.79,26.53,"F","Analfabeto","Exatas","sim",1,2479.18,2,1
"17862",17862,1.5,27,54.9,24.4,"F","3º Grau","Biológicas","não",0,2990.19,3,2
"17863",17863,1.46,26,53.53,25.11,"M","1º Grau","Humanas","sim",1,2852.76,0,0
"17864",17864,1.4,29,50.81,25.92,"M","2º Grau","Exatas","sim",1,2580.68,3,1
"17865",17865,1.63,23,60.09,22.62,"M","1º Grau","Humanas","não",0,3509.49,2,0
"17866",17866,1.42,25,51.7,25.64,"M","1º Grau","Exatas","não",0,2669.88,1,1
"17867",17867,1.42,33,51.77,25.67,"M","Doutorado","Exatas","sim",1,2677.1,0,1
"17868",17868,1.57,30,57.91,23.49,"M","Doutorado","Humanas","não",0,3290.99,3,0
"17869",17869,1.62,30,59.97,22.85,"F","3º Grau","Humanas","sim",1,3496.75,0,0
"17870",17870,1.46,27,53.28,25,"F","Doutorado","Humanas","sim",1,2828.22,3,0
"17871",17871,1.59,29,58.78,23.25,"M","Doutorado","Exatas","não",0,3377.63,2,1
"17872",17872,1.3,29,46.91,27.76,"M","3º Grau","Biológicas","sim",1,2190.85,2,2
"17873",17873,1.42,25,51.76,25.67,"M","3º Grau","Humanas","não",0,2676.13,2,0
"17874",17874,1.45,31,52.84,25.13,"M","Analfabeto","Humanas","não",0,2784.41,0,0
"17875",17875,1.53,26,56.05,23.94,"F","3º Grau","Exatas","não",0,3105.1,3,1
"17876",17876,1.44,31,52.79,25.46,"M","1º Grau","Exatas","sim",1,2778.71,2,1
"17877",17877,1.48,26,54.04,24.67,"F","3º Grau","Exatas","não",0,2904.39,1,1
"17878",17878,1.59,29,58.51,23.14,"F","1º Grau","Exatas","não",0,3350.71,2,1
"17879",17879,1.47,26,53.72,24.86,"F","2º Grau","Exatas","não",0,2872.23,1,1
"17880",17880,1.49,28,54.55,24.57,"F","1º Grau","Exatas","não",0,2955.24,0,1
"17881",17881,1.47,27,53.62,24.81,"M","Mestrado","Biológicas","sim",1,2862.45,0,2
"17882",17882,1.43,30,52.04,25.45,"F","PósDoc","Exatas","sim",1,2704.44,2,1
"17883",17883,1.35,27,48.93,26.85,"F","Analfabeto","Exatas","não",0,2393.39,2,1
"17884",17884,1.51,27,55.56,24.37,"F","Analfabeto","Biológicas","não",0,3055.74,3,2
"17885",17885,1.38,29,50.21,26.37,"M","2º Grau","Humanas","não",0,2521.17,2,0
"17886",17886,1.6,29,58.86,22.99,"F","3º Grau","Humanas","sim",1,3385.83,1,0
"17887",17887,1.61,28,59.24,22.85,"F","1º Grau","Exatas","não",0,3423.66,0,1
"17888",17888,1.46,29,53.26,24.99,"M","2º Grau","Biológicas","sim",1,2826.12,0,2
"17889",17889,1.52,26,55.99,24.23,"F","Doutorado","Exatas","sim",1,3098.9,1,1
"17890",17890,1.53,28,56.27,24.04,"F","Doutorado","Exatas","não",0,3127.2,1,1
"17891",17891,1.35,29,49.18,26.98,"F","Analfabeto","Exatas","sim",1,2418.27,0,1
"17892",17892,1.63,28,60.24,22.67,"F","2º Grau","Exatas","sim",1,3524.34,3,1
"17893",17893,1.58,29,58.17,23.3,"M","3º Grau","Biológicas","sim",1,3316.84,2,2
"17894",17894,1.39,29,50.59,26.18,"F","3º Grau","Biológicas","não",0,2558.87,3,2
"17895",17895,1.53,30,56.1,23.97,"M","1º Grau","Biológicas","não",0,3110.3,3,2
"17896",17896,1.57,28,57.75,23.43,"M","3º Grau","Biológicas","não",0,3274.59,2,2
"17897",17897,1.55,29,56.9,23.68,"M","PósDoc","Biológicas","não",0,3190.03,3,2
"17898",17898,1.41,31,51.41,25.86,"M","1º Grau","Exatas","sim",1,2641.41,3,1
"17899",17899,1.56,27,57.26,23.53,"F","PósDoc","Humanas","sim",1,3226.14,2,0
"17900",17900,1.55,28,57.13,23.78,"M","PósDoc","Humanas","sim",1,3212.85,2,0
"17901",17901,1.44,31,52.75,25.44,"F","Mestrado","Exatas","não",0,2774.59,1,1
"17902",17902,1.38,30,50.12,26.32,"F","3º Grau","Humanas","não",0,2512.06,3,0
"17903",17903,1.45,28,53.12,25.27,"M","Doutorado","Humanas","não",0,2811.76,0,0
"17904",17904,1.6,27,59.14,23.1,"M","Analfabeto","Exatas","sim",1,3414.24,1,1
"17905",17905,1.5,28,55.18,24.52,"F","Doutorado","Biológicas","sim",1,3017.82,1,2
"17906",17906,1.51,30,55.24,24.23,"F","1º Grau","Exatas","não",0,3024.34,0,1
"17907",17907,1.48,26,54.29,24.79,"M","2º Grau","Humanas","não",0,2928.51,0,0
"17908",17908,1.41,27,51.53,25.92,"F","1º Grau","Humanas","não",0,2652.51,2,0
"17909",17909,1.59,27,58.45,23.12,"M","Mestrado","Humanas","não",0,3344.86,0,0
"17910",17910,1.41,27,51.59,25.95,"M","2º Grau","Exatas","não",0,2659.44,1,1
"17911",17911,1.59,27,58.67,23.21,"F","PósDoc","Biológicas","sim",1,3366.69,0,2
"17912",17912,1.58,30,58.29,23.35,"M","3º Grau","Biológicas","não",0,3328.86,2,2
"17913",17913,1.5,29,55.05,24.47,"M","Doutorado","Biológicas","sim",1,3005.39,3,2
"17914",17914,1.49,27,54.76,24.67,"M","Doutorado","Exatas","sim",1,2975.7,2,1
"17915",17915,1.54,24,56.45,23.8,"M","Doutorado","Biológicas","não",0,3145,1,2
"17916",17916,1.58,28,58.06,23.26,"M","3º Grau","Biológicas","não",0,3305.59,1,2
"17917",17917,1.6,28,59.02,23.05,"M","Analfabeto","Exatas","não",0,3402.36,2,1
"17918",17918,1.38,24,50.18,26.35,"M","3º Grau","Humanas","sim",1,2518.11,1,0
"17919",17919,1.53,30,56.31,24.05,"F","3º Grau","Exatas","não",0,3130.5,3,1
"17920",17920,1.44,27,52.43,25.28,"M","2º Grau","Exatas","não",0,2742.63,2,1
"17921",17921,1.52,30,55.64,24.08,"M","Analfabeto","Humanas","sim",1,3063.99,3,0
"17922",17922,1.51,29,55.2,24.21,"M","PósDoc","Biológicas","não",0,3020.35,1,2
"17923",17923,1.61,30,59.2,22.84,"F","Doutorado","Exatas","não",0,3420.41,1,1
"17924",17924,1.5,29,55,24.44,"F","PósDoc","Humanas","não",0,3000.29,2,0
"17925",17925,1.55,25,57.18,23.8,"F","Doutorado","Biológicas","não",0,3218.05,3,2
"17926",17926,1.4,27,51.13,26.09,"M","Mestrado","Biológicas","sim",1,2612.53,2,2
"17927",17927,1.47,23,53.96,24.97,"F","3º Grau","Exatas","não",0,2896.04,0,1
"17928",17928,1.42,27,51.65,25.61,"M","3º Grau","Humanas","sim",1,2665.11,3,0
"17929",17929,1.56,30,57.43,23.6,"F","Mestrado","Humanas","sim",1,3243.23,1,0
"17930",17930,1.63,25,60.35,22.71,"M","Mestrado","Exatas","não",0,3535.01,2,1
"17931",17931,1.54,26,56.78,23.94,"F","1º Grau","Humanas","não",0,3178.36,1,0
"17932",17932,1.55,31,57.1,23.77,"M","1º Grau","Exatas","sim",1,3210.29,0,1
"17933",17933,1.46,28,53.35,25.03,"M","3º Grau","Biológicas","sim",1,2834.6,2,2
"17934",17934,1.27,31,45.61,28.28,"M","Analfabeto","Biológicas","sim",1,2061.05,1,2
"17935",17935,1.37,25,49.97,26.62,"F","Analfabeto","Exatas","sim",1,2496.97,1,1
"17936",17936,1.41,29,51.3,25.8,"M","3º Grau","Biológicas","sim",1,2629.66,2,2
"17937",17937,1.41,27,51.49,25.9,"F","3º Grau","Exatas","não",0,2649.43,3,1
"17938",17938,1.51,31,55.57,24.37,"M","Mestrado","Biológicas","não",0,3056.7,2,2
"17939",17939,1.34,30,48.47,26.99,"F","Analfabeto","Exatas","não",0,2346.88,3,1
"17940",17940,1.52,31,55.97,24.23,"F","Doutorado","Exatas","sim",1,3097.2,1,1
"17941",17941,1.5,28,55.18,24.52,"F","Mestrado","Biológicas","não",0,3018.44,1,2
"17942",17942,1.5,26,54.88,24.39,"M","3º Grau","Biológicas","não",0,2987.61,2,2
"17943",17943,1.38,29,50.31,26.42,"M","Analfabeto","Humanas","não",0,2531.22,1,0
"17944",17944,1.59,28,58.53,23.15,"F","PósDoc","Humanas","sim",1,3352.51,2,0
"17945",17945,1.47,28,53.91,24.95,"F","PósDoc","Exatas","sim",1,2891.47,0,1
"17946",17946,1.37,27,49.82,26.54,"M","Analfabeto","Exatas","não",0,2481.76,2,1
"17947",17947,1.59,31,58.78,23.25,"M","Doutorado","Biológicas","sim",1,3377.85,0,2
"17948",17948,1.53,26,56.34,24.07,"F","Analfabeto","Biológicas","não",0,3133.79,2,2
"17949",17949,1.48,27,54.14,24.72,"M","3º Grau","Exatas","não",0,2914.38,3,1
"17950",17950,1.41,28,51.47,25.89,"F","PósDoc","Biológicas","sim",1,2647.46,2,2
"17951",17951,1.6,29,58.84,22.98,"M","1º Grau","Exatas","não",0,3383.81,0,1
"17952",17952,1.68,24,62.34,22.09,"F","Analfabeto","Humanas","sim",1,3733.85,3,0
"17953",17953,1.51,28,55.51,24.35,"F","2º Grau","Biológicas","sim",1,3051.24,0,2
"17954",17954,1.56,31,57.55,23.65,"F","3º Grau","Exatas","não",0,3255.14,2,1
"17955",17955,1.42,27,51.94,25.76,"F","2º Grau","Humanas","sim",1,2693.86,3,0
"17956",17956,1.57,28,57.65,23.39,"F","3º Grau","Humanas","sim",1,3264.77,3,0
"17957",17957,1.65,31,61.02,22.41,"M","1º Grau","Humanas","não",0,3601.53,1,0
"17958",17958,1.6,30,58.82,22.98,"M","Doutorado","Biológicas","não",0,3382.46,3,2
"17959",17959,1.42,30,51.81,25.69,"F","3º Grau","Exatas","sim",1,2680.5,0,1
"17960",17960,1.48,27,54.2,24.74,"F","Mestrado","Exatas","não",0,2919.97,1,1
"17961",17961,1.4,30,50.97,26.01,"M","Doutorado","Biológicas","não",0,2597.33,1,2
"17962",17962,1.65,31,61.09,22.44,"M","2º Grau","Humanas","não",0,3609.09,1,0
"17963",17963,1.31,29,47.25,27.53,"M","3º Grau","Exatas","sim",1,2225.15,2,1
"17964",17964,1.47,28,53.73,24.86,"F","PósDoc","Exatas","não",0,2873.26,0,1
"17965",17965,1.43,28,52.05,25.45,"M","3º Grau","Humanas","não",0,2704.71,1,0
"17966",17966,1.55,28,56.92,23.69,"F","PósDoc","Humanas","não",0,3192.02,3,0
"17967",17967,1.66,29,61.29,22.24,"M","2º Grau","Exatas","sim",1,3628.83,2,1
"17968",17968,1.69,32,62.71,21.96,"F","Doutorado","Biológicas","sim",1,3770.65,2,2
"17969",17969,1.46,31,53.43,25.07,"M","Analfabeto","Humanas","não",0,2843.49,1,0
"17970",17970,1.49,25,54.46,24.53,"M","2º Grau","Exatas","não",0,2946.21,0,1
"17971",17971,1.5,29,54.89,24.4,"F","Analfabeto","Humanas","sim",1,2988.53,1,0
"17972",17972,1.57,29,57.86,23.47,"M","Analfabeto","Humanas","não",0,3285.66,2,0
"17973",17973,1.53,28,56.35,24.07,"F","1º Grau","Exatas","não",0,3134.53,2,1
"17974",17974,1.53,30,56.38,24.08,"M","2º Grau","Exatas","não",0,3137.77,2,1
"17975",17975,1.32,22,47.81,27.44,"M","2º Grau","Biológicas","não",0,2281.25,3,2
"17976",17976,1.7,22,62.81,21.73,"F","Analfabeto","Biológicas","sim",1,3781.02,2,2
"17977",17977,1.58,29,58.01,23.24,"F","Doutorado","Biológicas","sim",1,3301.41,3,2
"17978",17978,1.57,29,57.88,23.48,"M","2º Grau","Humanas","não",0,3287.64,1,0
"17979",17979,1.51,30,55.5,24.34,"M","2º Grau","Exatas","não",0,3049.88,3,1
"17980",17980,1.48,28,54.16,24.73,"M","PósDoc","Humanas","não",0,2915.57,1,0
"17981",17981,1.62,27,59.68,22.74,"F","Mestrado","Humanas","não",0,3467.95,0,0
"17982",17982,1.52,27,55.65,24.09,"M","3º Grau","Humanas","sim",1,3065.11,0,0
"17983",17983,1.49,30,54.45,24.53,"M","PósDoc","Exatas","sim",1,2944.65,0,1
"17984",17984,1.5,26,54.91,24.4,"F","1º Grau","Exatas","sim",1,2991.34,3,1
"17985",17985,1.35,28,49.11,26.95,"F","2º Grau","Humanas","não",0,2410.58,1,0
"17986",17986,1.65,24,60.86,22.35,"F","PósDoc","Exatas","não",0,3585.79,1,1
"17987",17987,1.41,27,51.34,25.82,"M","Analfabeto","Biológicas","não",0,2633.65,2,2
"17988",17988,1.54,24,56.68,23.9,"F","PósDoc","Exatas","não",0,3167.93,1,1
"17989",17989,1.59,25,58.67,23.21,"F","Mestrado","Humanas","não",0,3367.19,2,0
"17990",17990,1.39,27,50.52,26.15,"M","PósDoc","Biológicas","não",0,2552.37,0,2
"17991",17991,1.49,31,54.56,24.58,"M","PósDoc","Humanas","não",0,2956.02,0,0
"17992",17992,1.55,28,56.88,23.68,"M","Mestrado","Humanas","não",0,3187.93,2,0
"17993",17993,1.58,26,58.24,23.33,"M","Analfabeto","Biológicas","não",0,3324.32,1,2
"17994",17994,1.65,23,61.11,22.45,"F","3º Grau","Exatas","sim",1,3611.23,0,1
"17995",17995,1.59,27,58.59,23.18,"M","1º Grau","Exatas","não",0,3358.52,0,1
"17996",17996,1.57,27,57.8,23.45,"F","3º Grau","Biológicas","sim",1,3279.63,3,2
"17997",17997,1.45,27,53.08,25.25,"M","PósDoc","Biológicas","não",0,2808.25,3,2
"17998",17998,1.62,30,59.88,22.82,"M","PósDoc","Humanas","sim",1,3488.17,3,0
"17999",17999,1.47,25,53.83,24.91,"F","PósDoc","Humanas","não",0,2882.78,3,0
"18000",18000,1.53,26,56.26,24.03,"F","2º Grau","Biológicas","não",0,3126.33,0,2
"18001",18001,1.44,27,52.72,25.42,"M","1º Grau","Humanas","não",0,2771.53,0,0
"18002",18002,1.47,27,53.61,24.81,"M","PósDoc","Biológicas","não",0,2860.82,0,2
"18003",18003,1.41,29,51.54,25.92,"F","PósDoc","Exatas","não",0,2653.94,2,1
"18004",18004,1.45,23,52.85,25.14,"F","3º Grau","Exatas","não",0,2784.82,2,1
"18005",18005,1.58,28,58.07,23.26,"F","Mestrado","Exatas","não",0,3307.44,2,1
"18006",18006,1.42,30,51.83,25.7,"M","1º Grau","Biológicas","sim",1,2683.44,1,2
"18007",18007,1.41,25,51.44,25.87,"M","Doutorado","Humanas","não",0,2643.66,1,0
"18008",18008,1.41,30,51.34,25.82,"F","Doutorado","Humanas","não",0,2633.79,0,0
"18009",18009,1.31,30,47.33,27.58,"M","1º Grau","Humanas","não",0,2233.1,0,0
"18010",18010,1.4,27,50.84,25.94,"M","3º Grau","Exatas","sim",1,2584.06,2,1
"18011",18011,1.28,31,46.36,28.3,"M","PósDoc","Biológicas","não",0,2135.54,0,2
"18012",18012,1.35,30,49.01,26.89,"F","3º Grau","Humanas","não",0,2400.65,1,0
"18013",18013,1.46,27,53.42,25.06,"F","Analfabeto","Exatas","não",0,2841.78,1,1
"18014",18014,1.46,28,53.51,25.1,"F","Analfabeto","Humanas","não",0,2850.72,1,0
"18015",18015,1.55,26,56.86,23.67,"F","Mestrado","Exatas","não",0,3186.03,3,1
"18016",18016,1.46,29,53.3,25,"F","1º Grau","Exatas","não",0,2830.3,1,1
"18017",18017,1.52,27,55.98,24.23,"F","Analfabeto","Exatas","não",0,3097.51,3,1
"18018",18018,1.44,25,52.54,25.34,"F","Doutorado","Biológicas","sim",1,2754.05,3,2
"18019",18019,1.38,26,50.27,26.4,"M","1º Grau","Biológicas","sim",1,2526.97,2,2
"18020",18020,1.37,27,49.64,26.45,"M","1º Grau","Exatas","não",0,2463.67,1,1
"18021",18021,1.62,27,59.65,22.73,"M","3º Grau","Exatas","não",0,3465.23,2,1
"18022",18022,1.48,26,54.17,24.73,"M","Analfabeto","Biológicas","não",0,2917.35,3,2
"18023",18023,1.44,27,52.66,25.4,"F","PósDoc","Exatas","sim",1,2766.33,3,1
"18024",18024,1.39,26,50.75,26.27,"F","Doutorado","Biológicas","não",0,2574.9,1,2
"18025",18025,1.41,25,51.57,25.94,"F","Mestrado","Exatas","não",0,2657.23,3,1
"18026",18026,1.53,28,56.23,24.02,"M","Mestrado","Humanas","não",0,3122.59,2,0
"18027",18027,1.31,30,47.52,27.69,"F","2º Grau","Biológicas","sim",1,2251.85,1,2
"18028",18028,1.25,27,44.85,28.7,"M","1º Grau","Humanas","não",0,1985.43,2,0
"18029",18029,1.58,30,58.08,23.27,"M","3º Grau","Biológicas","sim",1,3308.22,2,2
"18030",18030,1.58,26,58.05,23.25,"F","2º Grau","Humanas","sim",1,3305.24,2,0
"18031",18031,1.75,25,64.99,21.22,"M","2º Grau","Biológicas","não",0,3999.41,0,2
"18032",18032,1.54,31,56.69,23.9,"F","PósDoc","Biológicas","não",0,3168.94,1,2
"18033",18033,1.67,26,61.7,22.12,"F","1º Grau","Biológicas","sim",1,3669.66,1,2
"18034",18034,1.36,29,49.27,26.64,"M","PósDoc","Biológicas","sim",1,2426.51,2,2
"18035",18035,1.6,30,58.87,23,"F","1º Grau","Humanas","não",0,3387.24,3,0
"18036",18036,1.53,29,56.19,24,"F","Mestrado","Exatas","não",0,3118.76,3,1
"18037",18037,1.4,25,50.9,25.97,"M","Mestrado","Exatas","sim",1,2590.45,2,1
"18038",18038,1.45,27,53.18,25.29,"M","2º Grau","Humanas","não",0,2818.31,3,0
"18039",18039,1.42,30,51.85,25.71,"F","Mestrado","Humanas","não",0,2684.64,0,0
"18040",18040,1.39,28,50.58,26.18,"F","3º Grau","Humanas","sim",1,2557.61,1,0
"18041",18041,1.6,27,58.86,22.99,"M","Analfabeto","Exatas","não",0,3386.34,2,1
"18042",18042,1.51,26,55.54,24.36,"F","1º Grau","Humanas","não",0,3054.45,0,0
"18043",18043,1.37,32,49.8,26.53,"M","Doutorado","Humanas","não",0,2480.09,3,0
"18044",18044,1.63,28,60.31,22.7,"M","Doutorado","Humanas","não",0,3531.28,2,0
"18045",18045,1.66,26,61.21,22.21,"M","Analfabeto","Biológicas","sim",1,3621,0,2
"18046",18046,1.49,24,54.54,24.57,"M","1º Grau","Exatas","sim",1,2953.71,3,1
"18047",18047,1.51,27,55.3,24.25,"F","1º Grau","Biológicas","sim",1,3029.58,2,2
"18048",18048,1.48,29,54.08,24.69,"M","PósDoc","Biológicas","sim",1,2908.11,0,2
"18049",18049,1.7,26,63.2,21.87,"F","1º Grau","Humanas","não",0,3819.62,0,0
"18050",18050,1.73,25,64.06,21.4,"F","Doutorado","Exatas","sim",1,3906.22,0,1
"18051",18051,1.42,25,51.89,25.73,"F","PósDoc","Biológicas","não",0,2688.94,0,2
"18052",18052,1.4,27,50.91,25.97,"F","3º Grau","Biológicas","não",0,2591.31,2,2
"18053",18053,1.52,29,55.96,24.22,"M","2º Grau","Biológicas","sim",1,3096.04,2,2
"18054",18054,1.48,28,54.13,24.71,"F","Doutorado","Biológicas","não",0,2912.84,0,2
"18055",18055,1.46,28,53.24,24.98,"F","Doutorado","Humanas","sim",1,2823.6,2,0
"18056",18056,1.52,25,55.8,24.15,"M","1º Grau","Biológicas","não",0,3080.44,3,2
"18057",18057,1.55,27,57.01,23.73,"M","PósDoc","Humanas","não",0,3201.21,0,0
"18058",18058,1.57,29,57.64,23.38,"F","PósDoc","Humanas","sim",1,3264.25,3,0
"18059",18059,1.6,29,58.82,22.98,"M","Mestrado","Exatas","não",0,3382.46,1,1
"18060",18060,1.55,29,57.06,23.75,"F","PósDoc","Biológicas","não",0,3206.05,2,2
"18061",18061,1.51,31,55.21,24.21,"F","3º Grau","Humanas","não",0,3020.88,3,0
"18062",18062,1.57,28,57.88,23.48,"M","1º Grau","Humanas","não",0,3287.93,3,0
"18063",18063,1.54,30,56.61,23.87,"F","PósDoc","Exatas","não",0,3161.46,2,1
"18064",18064,1.59,29,58.64,23.2,"F","Analfabeto","Biológicas","não",0,3363.59,3,2
"18065",18065,1.46,29,53.29,25,"M","Doutorado","Biológicas","não",0,2829.15,1,2
"18066",18066,1.47,26,53.83,24.91,"F","Doutorado","Humanas","não",0,2882.95,1,0
"18067",18067,1.51,24,55.3,24.25,"F","Doutorado","Humanas","sim",1,3029.88,1,0
"18068",18068,1.43,25,52.06,25.46,"F","Doutorado","Humanas","sim",1,2706.18,2,0
"18069",18069,1.52,27,55.86,24.18,"M","1º Grau","Exatas","não",0,3085.51,3,1
"18070",18070,1.49,28,54.74,24.66,"M","3º Grau","Exatas","não",0,2974.15,2,1
"18071",18071,1.32,30,47.67,27.36,"F","2º Grau","Humanas","não",0,2267,1,0
"18072",18072,1.55,29,56.87,23.67,"M","2º Grau","Biológicas","não",0,3186.67,2,2
"18073",18073,1.33,27,48.34,27.33,"F","Doutorado","Biológicas","não",0,2334.08,2,2
"18074",18074,1.36,29,49.42,26.72,"M","Analfabeto","Biológicas","não",0,2442.18,3,2
"18075",18075,1.25,29,44.94,28.76,"F","3º Grau","Biológicas","não",0,1994.16,0,2
"18076",18076,1.33,29,48.04,27.16,"M","1º Grau","Biológicas","não",0,2303.68,1,2
"18077",18077,1.49,26,54.45,24.53,"F","2º Grau","Biológicas","sim",1,2945.16,2,2
"18078",18078,1.5,30,55.08,24.48,"M","PósDoc","Humanas","não",0,3008.45,3,0
"18079",18079,1.5,27,55.14,24.51,"M","PósDoc","Humanas","não",0,3014.11,0,0
"18080",18080,1.81,29,67.46,20.59,"F","1º Grau","Humanas","não",0,4246.35,3,0
"18081",18081,1.71,29,63.27,21.64,"M","1º Grau","Humanas","não",0,3827.3,1,0
